Ben,Tum
0.2811835,0.246172
0.7170093,0.2214735
0.3565982,0.3207432
0.5997958,0.2643568
0.02344047,0.3801206
0.03563655,0.2856806
0.08542572,0.2394238
0.059624,0.2436414
0.01530506,0.1192974
0.08371192,0.2039527
0.06930635,0.3451534
0.07726814,0.3098998
0.009266919,0.1902524
0.000166809,0.3932777
0.01538842,0.3283732
0.003506461,0.231638
0.04316509,0.3619985
0.1295525,0.2519189
0.000227439,0.2832356
0.4845815,0.1508245
0.02538878,0.4022477
0.1621031,0.3903351
0.002273594,0.1927577
0.05965629,0.2029424
0.3600702,0.228733
0.07110903,0.2845925
0.130426,0.2217851
0.3119008,0.3109783
0.08506861,0.4156769
0.1226295,0.407481
0.03352238,0.3598437
0.218947,0.3896323
0.02544778,0.1900989
0.7589079,0.4847945
0.1765724,0.2940125
0.04056863,0.1536868
0.4633535,0.2126266
0.000309548,0.3670861
0.1212089,0.3066262
0.06290792,0.2141263
0.03063226,0.3920045
0.3208689,0.234114
0.1723917,0.207616
0.01647491,0.2886189
0.05268654,0.3215624
0.5675215,0.2308794
0.001497053,0.2904767
0.004378307,0.1494834
0.3789704,0.3956354
0.3680208,0.275757
0.07148716,0.329389
0.000394359,0.337942
0.2921533,0.2655675
0.1347186,0.2848377
0.007130355,0.2684428
0.7110408,0.1857021
0.06166512,0.3607391
0.03266407,0.2363445
0.5266851,0.2915039
0.07202708,0.3266719
0.6346985,0.09781776
0.02902681,0.3141004
0.09999753,0.1750972
1.061417,0.2062641
0.2766461,0.2755365
0.02485914,0.4160296
0.01025953,0.2047316
0.00076862,0.1577342
0.6406673,0.3486205
0.2888613,0.2454259
0.07561954,0.3778474
0.01057067,0.333973
0.04324648,0.2548048
0.3666343,0.2902738
0.02285508,0.3153515
0.09160872,0.2023532
0.1652891,0.2802145
0.006056484,0.2752565
0.007524025,0.1984527
0.1206805,0.2769131
0.07542184,0.2771047
0.1645535,0.2937868
0.1366967,0.3272934
0.03701072,0.2295444
0.2791384,0.2143697
0.0159837,0.3135042
0.1532087,0.2396771
0.001362767,0.4051257
0.02110126,0.2911768
0.1289215,0.3638711
0.01028658,0.1385511
0.7762956,0.2583201
0.06633364,0.2767349
0.1311231,0.2697744
0.03667463,0.1539194
0.4443366,0.249638
0.2322528,0.1671924
0.02635048,0.1492857
0.1775069,0.3745726
0.07444894,0.2426244
0.000174147,0.3996511
0.02216352,0.1421735
0.1722658,0.3240723
0.1269932,0.3342124
1.81E-05,0.2468829
0.01172047,0.3099652
0.01971685,0.3383251
0.2201047,0.3577031
0.4677945,0.2123785
0.01706433,0.2283469
0.1206688,0.1542576
0.09765893,0.2109236
0.4817609,0.3151406
0.3841002,0.3343807
0.100054,0.2492006
0.05422819,0.3872445
0.1652001,0.3721436
0.01545597,0.240898
0.162081,0.1826395
0.005579185,0.2753361
0.01283346,0.2846363
0.04926185,0.3465011
0.0332004,0.3318394
0.2222687,0.3264715
0.07633634,0.2733445
0.3497046,0.3155789
0.000349489,0.2729495
0.004964308,0.2717685
0.08870248,0.2844703
0.001602803,0.3729614
0.003028944,0.2397486
0.002403046,0.2104917
0.0147783,0.2434963
0.200056,0.3403782
0.2182125,0.2826824
0.4480384,0.1657042
0.0163454,0.2539745
0.1885397,0.3721452
0.3414725,0.2845654
0.3319635,0.2387794
0.1324774,0.1902305
0.02133288,0.3024733
0.1864138,0.1871502
0.06799992,0.2230575
0.09810596,0.3163921
0.03037289,0.09389482
0.3311734,0.3058164
0.4560558,0.3689811
0.001365249,0.3461365
0.005673295,0.3140105
0.08025143,0.2343521
0.03800061,0.3628843
0.2645151,0.4263884
0.02401026,0.2834198
0.08579428,0.1991312
0.003103647,0.3142083
0.04569746,0.1794472
0.3102635,0.3552775
0.09951395,0.2674839
0.001361732,0.3437248
0.01147163,0.2052865
0.02988207,0.1831783
0.05127197,0.3903666
0.1365494,0.3049541
0.262871,0.3290411
0.07414317,0.2316889
0.000271282,0.2509336
1.766994,0.2347051
0.06026058,0.1734032
0.1752477,0.2786277
0.149959,0.197432
0.4900448,0.3000049
0.006954425,0.2400783
0.02249013,0.3102899
0.05194986,0.3112654
0.04812395,0.07848267
0.005777618,0.4191765
0.01435345,0.2971441
0.03457144,0.2861639
0.06734529,0.2041707
0.2449607,0.2992226
0.08334979,0.2933975
0.01956268,0.2756511
0.08823618,0.3805763
0.5589386,0.2424255
0.07813601,0.2358257
0.1731589,0.262963
0.01236336,0.1903762
0.3007419,0.2157561
0.9301682,0.2042118
0.5395463,0.3113785
3.22E-05,0.3858843
0.003200447,0.2787065
0.0376052,0.2336578
0.1955461,0.3599013
0.3483375,0.305343
0.2099659,0.3136029
0.008443989,0.1901886
0.002403617,0.3989527
0.3663893,0.4417851
0.2574313,0.3233529
0.002277245,0.1519514
0.07896958,0.2501527
0.3975312,0.2462955
0.01925172,0.3218203
0.001642842,0.211994
0.01278316,0.3228723
0.007871872,0.2335604
0.2412321,0.2109607
0.06034718,0.1825034
0.02767937,0.2243037
0.3697435,0.3740788
0.3127557,0.2185885
0.02528732,0.2795009
0.004140698,0.2176568
0.2227096,0.2991392
0.04456589,0.1681573
0.05029544,0.2940794
0.3712387,0.2696105
0.1165683,0.2074881
0.03818024,0.2957139
0.008666271,0.2928778
0.1777149,0.2461864
0.001047623,0.2532561
0.4725936,0.2277199
0.07374875,0.1698837
0.06835723,0.2013803
0.0251369,0.2185166
0.00354017,0.03043119
0.7348015,0.2795622
0.06291446,0.3673033
0.000141511,0.266513
0.005414029,0.3552389
0.01152155,0.3436739
0.006115165,0.3656971
0.05041938,0.1077557
0.02187178,0.296168
0.000240278,0.3246834
0.1385146,0.3302155
0.1700746,0.3287467
0.1828774,0.3080223
0.08258877,0.2815689
0.01697093,0.2116781
0.1324089,0.1622067
0.3317941,0.3534161
0.2422229,0.4170859
0.2830455,0.3908925
0.1197578,0.2263515
0.06868463,0.1707874
0.351041,0.2627644
4.97E-06,0.1635004
0.1057888,0.1521391
0.7460915,0.2382101
0.04456653,0.3321278
0.06820882,0.319813
0.2234441,0.3656087
0.02638024,0.2574454
0.1445366,0.3142624
0.243674,0.3696849
0.05987924,0.2569807
0.36165,0.364703
0.006941808,0.4002896
0.1749604,0.3174218
0.2742788,0.2854653
0.1219922,0.3987721
0.5225143,0.1426127
0.05348903,0.3214864
0.07306779,0.1429266
0.009640542,0.3485645
0.005584131,0.219184
0.08214502,0.1497885
0.04565216,0.3159844
0.02662538,0.308758
0.01234429,0.1435396
0.07931587,0.1709297
0.313782,0.2789985
0.09182814,0.2053269
0.4251586,0.2563835
0.04341259,0.2420376
0.2062583,0.1899433
0.007230065,0.1813176
0.03698625,0.1659572
0.003788398,0.2300521
